trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
4868,False,"{'a': 0.1, 'e': 0.08768538860858248}",20,11,18.116173765410508,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4869,False,"{'a': 0.1, 'e': 0.08764155687312523}",20,14,10.82317587011673,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4870,False,"{'a': 0.1, 'e': 0.08759774704805763}",35,19,23.310922262275163,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
4871,False,"{'a': 0.1, 'e': 0.08755395912242724}",20,2,-25.927250003881458,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
4872,False,"{'a': 0.1, 'e': 0.08751019308528712}",25,9,22.653821352902177,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
4873,False,"{'a': 0.1, 'e': 0.0874664489256957}",30,16,25.173981761220347,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4874,False,"{'a': 0.1, 'e': 0.08742272663271701}",20,11,17.52951436213568,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4875,False,"{'a': 0.1, 'e': 0.08737902619542039}",25,12,-17.205606760536984,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
4876,False,"{'a': 0.1, 'e': 0.08733534760288077}",20,9,19.725650008114073,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4877,False,"{'a': 0.1, 'e': 0.08729169084417854}",20,8,21.15044985301956,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4878,False,"{'a': 0.1, 'e': 0.08724805590839944}",20,11,17.603708512859722,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4879,False,"{'a': 0.1, 'e': 0.08720444278463478}",25,14,-41.03358318236778,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 1}",1
4880,False,"{'a': 0.1, 'e': 0.0871608514619813}",20,16,7.466981789684861,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
4881,False,"{'a': 0.1, 'e': 0.0871172819295411}",25,10,26.641765023165814,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
4882,False,"{'a': 0.1, 'e': 0.08707373417642188}",20,0,27.479093024108014,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
4883,False,"{'a': 0.1, 'e': 0.08703020819173661}",30,19,20.658913176921388,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4884,False,"{'a': 0.1, 'e': 0.08698670396460385}",30,18,26.29193340399803,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4885,False,"{'a': 0.1, 'e': 0.08694322148414757}",30,18,-18.8140978948724,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
4886,False,"{'a': 0.1, 'e': 0.08689976073949708}",35,19,29.055416828808976,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
4887,False,"{'a': 0.1, 'e': 0.08685632171978723}",20,12,2.2533686769147168,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
4888,False,"{'a': 0.1, 'e': 0.08681290441415829}",20,16,9.591694056247945,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
4889,False,"{'a': 0.1, 'e': 0.08676950881175588}",20,14,-0.6494662896377632,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
4890,False,"{'a': 0.1, 'e': 0.08672613490173114}",20,13,13.013775779917314,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4891,False,"{'a': 0.1, 'e': 0.08668278267324056}",25,13,23.177528477119466,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4892,False,"{'a': 0.1, 'e': 0.0866394521154461}",20,14,12.294996831511185,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4893,False,"{'a': 0.1, 'e': 0.08659614321751515}",30,24,11.48581579545015,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4894,False,"{'a': 0.1, 'e': 0.08655285596862042}",25,13,10.074443738806657,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
4895,False,"{'a': 0.1, 'e': 0.08650959035794013}",25,13,22.117106641373258,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4896,False,"{'a': 0.1, 'e': 0.08646634637465792}",25,11,26.33360551394008,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4897,False,"{'a': 0.1, 'e': 0.08642312400796272}",20,13,14.011428612265853,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4898,False,"{'a': 0.1, 'e': 0.086379923247049}",25,0,27.98495803548284,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
4899,False,"{'a': 0.1, 'e': 0.08633674408111651}",30,20,4.1104033871975165,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
4900,False,"{'a': 0.1, 'e': 0.0862935864993705}",20,12,5.021720358748691,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
4901,False,"{'a': 0.1, 'e': 0.08625045049102159}",30,23,12.485841009610688,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4902,False,"{'a': 0.1, 'e': 0.08620733604528572}",25,16,-3.215588260018399,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
4903,False,"{'a': 0.1, 'e': 0.0861642431513843}",25,12,21.862514901414826,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4904,False,"{'a': 0.1, 'e': 0.08612117179854416}",25,13,20.286114876145994,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4905,False,"{'a': 0.1, 'e': 0.08607812197599739}",20,11,-2.2091130037705007,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
4906,False,"{'a': 0.1, 'e': 0.08603509367298158}",20,16,8.292749195010844,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
4907,False,"{'a': 0.1, 'e': 0.08599208687873962}",20,3,29.870483674832577,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4908,False,"{'a': 0.1, 'e': 0.08594910158251981}",30,16,27.272270374810653,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4909,False,"{'a': 0.1, 'e': 0.08590613777357589}",20,7,9.739380860108115,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
4910,False,"{'a': 0.1, 'e': 0.08586319544116683}",20,13,11.971880195695752,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4911,False,"{'a': 0.1, 'e': 0.08582027457455707}",20,0,36.42568292313524,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
4912,False,"{'a': 0.1, 'e': 0.08577737516301644}",25,19,13.536797757807209,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4913,False,"{'a': 0.1, 'e': 0.08573449719582}",20,7,25.117985678802643,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4914,False,"{'a': 0.1, 'e': 0.08569164066224835}",25,18,13.685978422150438,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4915,False,"{'a': 0.1, 'e': 0.08564880555158727}",25,12,27.625074663174246,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4916,False,"{'a': 0.1, 'e': 0.08560599185312803}",20,10,19.090819645810775,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4917,False,"{'a': 0.1, 'e': 0.08556319955616724}",25,8,2.596723510098746,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
4918,False,"{'a': 0.1, 'e': 0.08552042865000674}",30,24,11.138790319184249,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4919,False,"{'a': 0.1, 'e': 0.08547767912395386}",20,5,-3.0385595489207393,"{0: 13, 1: 1, 2: 0, 3: 1, 4: 0}",1
4920,False,"{'a': 0.1, 'e': 0.08543495096732123}",20,10,18.546266533301054,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4921,False,"{'a': 0.1, 'e': 0.08539224416942676}",20,1,31.080608901593223,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
4922,False,"{'a': 0.1, 'e': 0.08534955871959381}",30,13,29.380202507581153,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4923,False,"{'a': 0.1, 'e': 0.08530689460715093}",25,0,26.405756269433482,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",1
4924,False,"{'a': 0.1, 'e': 0.08526425182143217}",25,8,-21.13138224930212,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
4925,False,"{'a': 0.1, 'e': 0.08522163035177684}",20,12,15.750477420172409,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4926,False,"{'a': 0.1, 'e': 0.0851790301875295}",25,15,19.49881676349012,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4927,False,"{'a': 0.1, 'e': 0.08513645131804015}",30,19,-3.364359922263279,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
4928,False,"{'a': 0.1, 'e': 0.08509389373266411}",20,7,-22.19930568876327,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
4929,False,"{'a': 0.1, 'e': 0.08505135742076192}",25,6,-11.047759030937327,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
4930,False,"{'a': 0.1, 'e': 0.08500884237169956}",25,17,15.873181838602195,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4931,False,"{'a': 0.1, 'e': 0.0849663485748482}",20,11,16.44203171090636,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4932,False,"{'a': 0.1, 'e': 0.08492387601958441}",20,2,29.171199766638114,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
4933,False,"{'a': 0.1, 'e': 0.08488142469529013}",20,10,19.563334033616854,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4934,False,"{'a': 0.1, 'e': 0.08483899459135241}",25,3,35.00741551471468,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
4935,False,"{'a': 0.1, 'e': 0.08479658569716379}",30,20,20.277377146720735,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4936,False,"{'a': 0.1, 'e': 0.08475419800212207}",25,10,23.957490797728493,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
4937,False,"{'a': 0.1, 'e': 0.08471183149563025}",35,18,24.516068561266028,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
4938,False,"{'a': 0.1, 'e': 0.08466948616709678}",20,13,11.29273532704524,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4939,False,"{'a': 0.1, 'e': 0.08462716200593527}",20,9,21.560379929938335,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4940,False,"{'a': 0.1, 'e': 0.08458485900156469}",20,0,20.15110181620039,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
4941,False,"{'a': 0.1, 'e': 0.08454257714340935}",30,12,29.56572914837995,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
4942,False,"{'a': 0.1, 'e': 0.08450031642089868}",30,19,12.902683490651656,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
4943,False,"{'a': 0.1, 'e': 0.08445807682346756}",25,13,9.983662192765932,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
4944,False,"{'a': 0.1, 'e': 0.08441585834055614}",30,15,28.330039450115134,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
4945,False,"{'a': 0.1, 'e': 0.0843736609616097}",25,20,12.225747991624788,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
4946,False,"{'a': 0.1, 'e': 0.08433148467607897}",25,8,-0.7929185625635018,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
4947,False,"{'a': 0.1, 'e': 0.08428932947341981}",25,13,24.038932105072575,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4948,False,"{'a': 0.1, 'e': 0.08424719534309347}",30,12,34.48940925692195,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
4949,False,"{'a': 0.1, 'e': 0.08420508227456643}",25,13,22.70627775923959,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4950,False,"{'a': 0.1, 'e': 0.08416299025731036}",30,13,32.1310586266008,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4951,False,"{'a': 0.1, 'e': 0.0841209192808023}",20,10,17.54821688929974,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4952,False,"{'a': 0.1, 'e': 0.08407886933452453}",35,14,-4.018018832007158,"{0: 17, 1: 2, 2: 2, 3: 0, 4: 0}",1
4953,False,"{'a': 0.1, 'e': 0.0840368404079645}",25,20,10.861769720647656,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
4954,False,"{'a': 0.1, 'e': 0.08399483249061504}",20,14,-12.462452436259202,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
4955,False,"{'a': 0.1, 'e': 0.0839528455719741}",30,20,4.9497663675611205,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
4956,False,"{'a': 0.1, 'e': 0.083910879641545}",20,6,13.887852518189163,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
4957,False,"{'a': 0.1, 'e': 0.08386893468883629}",20,6,16.834869549758682,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
4958,False,"{'a': 0.1, 'e': 0.08382701070336164}",20,16,8.245150143505276,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
4959,False,"{'a': 0.1, 'e': 0.0837851076746401}",35,20,28.07994606535572,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
4960,False,"{'a': 0.1, 'e': 0.08374322559219596}",20,9,22.952153869549193,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4961,False,"{'a': 0.1, 'e': 0.08370136444555862}",20,9,22.11178323726821,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4962,False,"{'a': 0.1, 'e': 0.08365952422426286}",25,11,26.538195183149504,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4963,False,"{'a': 0.1, 'e': 0.08361770491784855}",25,18,15.159108258412452,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4964,False,"{'a': 0.1, 'e': 0.0835759065158609}",30,13,21.813637030501095,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
4965,False,"{'a': 0.1, 'e': 0.08353412900785037}",35,23,20.69847555900222,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4966,False,"{'a': 0.1, 'e': 0.08349237238337248}",20,16,7.341556824526373,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
4967,False,"{'a': 0.1, 'e': 0.08345063663198811}",20,15,7.781692696272348,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
4968,False,"{'a': 0.1, 'e': 0.08340892174326339}",25,14,-24.18001983651523,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
4969,False,"{'a': 0.1, 'e': 0.08336722770676949}",25,12,13.585801640852187,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
4970,False,"{'a': 0.1, 'e': 0.083325554512083}",20,9,7.319290388506797,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
4971,False,"{'a': 0.1, 'e': 0.08328390214878552}",30,14,32.365519051039406,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
4972,False,"{'a': 0.1, 'e': 0.08324227060646401}",30,13,23.145128561068788,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
4973,False,"{'a': 0.1, 'e': 0.08320065987471063}",25,11,12.299326196438276,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
4974,False,"{'a': 0.1, 'e': 0.08315906994312262}",30,12,36.90497662264444,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
4975,False,"{'a': 0.1, 'e': 0.08311750080130252}",25,18,11.266844135987574,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4976,False,"{'a': 0.1, 'e': 0.0830759524388581}",25,20,9.841923862010166,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
4977,False,"{'a': 0.1, 'e': 0.08303442484540217}",20,15,7.176760951454669,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
4978,False,"{'a': 0.1, 'e': 0.08299291801055293}",30,19,20.50047891659753,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4979,False,"{'a': 0.1, 'e': 0.08295143192393359}",20,16,8.411386778615128,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
4980,False,"{'a': 0.1, 'e': 0.08290996657517266}",20,10,16.42144521841239,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4981,False,"{'a': 0.1, 'e': 0.08286852195390385}",20,12,14.571578136790073,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4982,False,"{'a': 0.1, 'e': 0.08282709804976592}",25,19,11.461382561928732,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4983,False,"{'a': 0.1, 'e': 0.08278569485240293}",25,8,18.505517460720867,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
4984,False,"{'a': 0.1, 'e': 0.08274431235146412}",20,11,-23.95557045601439,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
4985,False,"{'a': 0.1, 'e': 0.08270295053660379}",20,13,7.3422068399523255,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
4986,False,"{'a': 0.1, 'e': 0.08266160939748157}",20,12,13.698181245847486,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4987,False,"{'a': 0.1, 'e': 0.08262028892376208}",30,19,19.14468309918876,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4988,False,"{'a': 0.1, 'e': 0.08257898910511527}",25,19,11.971122703048396,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4989,False,"{'a': 0.1, 'e': 0.08253770993121619}",20,15,9.932439230111566,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
4990,False,"{'a': 0.1, 'e': 0.08249645139174498}",20,6,-34.63385311218919,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
4991,False,"{'a': 0.1, 'e': 0.08245521347638707}",25,0,29.50938988481635,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
4992,False,"{'a': 0.1, 'e': 0.08241399617483297}",30,21,15.580833497896451,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4993,False,"{'a': 0.1, 'e': 0.08237279947677832}",20,10,-3.4302874353918797,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
4994,False,"{'a': 0.1, 'e': 0.08233162337192401}",20,3,30.318345929875033,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4995,False,"{'a': 0.1, 'e': 0.08229046784997593}",20,8,22.287036986294552,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4996,False,"{'a': 0.1, 'e': 0.08224933290064523}",20,2,27.709481489614756,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
4997,False,"{'a': 0.1, 'e': 0.08220821851364823}",20,7,20.228152869461404,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4998,False,"{'a': 0.1, 'e': 0.08216712467870625}",20,4,27.38516934059898,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
4999,False,"{'a': 0.1, 'e': 0.0821260513855459}",30,15,27.11773617520179,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
5000,False,"{'a': 0.1, 'e': 0.0820849986238988}",20,10,17.8734270670683,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5001,False,"{'a': 0.1, 'e': 0.08204396638350177}",30,14,25.527862371763092,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
5002,False,"{'a': 0.1, 'e': 0.08200295465409681}",30,8,37.572570839846975,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
5003,False,"{'a': 0.1, 'e': 0.0819619634254309}",20,11,14.737019728153356,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5004,False,"{'a': 0.1, 'e': 0.08192099268725626}",20,8,18.224245898104698,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5005,False,"{'a': 0.1, 'e': 0.08188004242933027}",30,6,41.35903966893161,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
5006,False,"{'a': 0.1, 'e': 0.08183911264141527}",25,10,23.53859667568762,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
5007,False,"{'a': 0.1, 'e': 0.0817982033132789}",25,16,15.340856532279421,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5008,False,"{'a': 0.1, 'e': 0.08175731443469375}",25,5,33.52279917615294,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
5009,False,"{'a': 0.1, 'e': 0.08171644599543762}",20,11,14.94892327875885,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5010,False,"{'a': 0.1, 'e': 0.08167559798529346}",25,13,22.307374907524576,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5011,False,"{'a': 0.1, 'e': 0.08163477039404919}",25,17,-23.239781072556518,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
5012,False,"{'a': 0.1, 'e': 0.08159396321149794}",25,13,21.154826544638926,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5013,False,"{'a': 0.1, 'e': 0.08155317642743795}",30,17,27.287656602639814,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
5014,False,"{'a': 0.1, 'e': 0.08151241003167246}",25,7,14.813101586709541,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
5015,False,"{'a': 0.1, 'e': 0.08147166401400995}",35,18,10.817833295891777,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
5016,False,"{'a': 0.1, 'e': 0.08143093836426381}",25,15,15.81928387742427,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5017,False,"{'a': 0.1, 'e': 0.0813902330722527}",20,14,14.977224272026412,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
5018,False,"{'a': 0.1, 'e': 0.0813495481278003}",20,11,15.228369929436226,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5019,False,"{'a': 0.1, 'e': 0.08130888352073534}",20,13,11.53080229717564,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
5020,False,"{'a': 0.1, 'e': 0.08126823924089167}",30,13,21.610473191842953,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
5021,False,"{'a': 0.1, 'e': 0.08122761527810828}",20,0,-14.183171983377433,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
5022,False,"{'a': 0.1, 'e': 0.08118701162222909}",30,21,4.195036864574069,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
5023,False,"{'a': 0.1, 'e': 0.08114642826310327}",25,15,10.979913388064169,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
5024,False,"{'a': 0.1, 'e': 0.0811058651905849}",30,18,20.62204193390495,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5025,False,"{'a': 0.1, 'e': 0.08106532239453323}",20,11,12.716754238653566,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5026,False,"{'a': 0.1, 'e': 0.08102479986481265}",30,18,21.181477845234433,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5027,False,"{'a': 0.1, 'e': 0.0809842975912924}",25,12,24.646135991833553,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
5028,False,"{'a': 0.1, 'e': 0.08094381556384699}",20,2,4.335304663254334,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
5029,False,"{'a': 0.1, 'e': 0.08090335377235591}",25,14,20.701987373533452,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5030,False,"{'a': 0.1, 'e': 0.08086291220670366}",25,15,19.426527092261992,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5031,False,"{'a': 0.1, 'e': 0.08082249085677992}",20,5,30.029761841946012,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
5032,False,"{'a': 0.1, 'e': 0.08078208971247929}",25,17,9.115817572437187,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
5033,False,"{'a': 0.1, 'e': 0.0807417087637015}",25,11,31.767826503935645,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5034,False,"{'a': 0.1, 'e': 0.08070134800035135}",30,20,-21.310934623531278,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
5035,False,"{'a': 0.1, 'e': 0.0806610074123386}",25,8,27.03595043595662,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
5036,False,"{'a': 0.1, 'e': 0.08062068698957811}",20,0,29.313604180681804,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
5037,False,"{'a': 0.1, 'e': 0.08058038672198983}",20,13,0.17145257714334372,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
5038,False,"{'a': 0.1, 'e': 0.08054010659949862}",25,18,2.869277399407922,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
5039,False,"{'a': 0.1, 'e': 0.0804998466120345}",30,20,18.897756562686983,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5040,False,"{'a': 0.1, 'e': 0.08045960674953244}",25,7,30.423808823438257,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
5041,False,"{'a': 0.1, 'e': 0.08041938700193246}",20,11,15.743341033034273,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5042,False,"{'a': 0.1, 'e': 0.0803791873591797}",25,13,17.23385659209518,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5043,False,"{'a': 0.1, 'e': 0.08033900781122416}",30,11,19.276092424735168,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
5044,False,"{'a': 0.1, 'e': 0.08029884834802099}",25,13,23.26680949130374,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5045,False,"{'a': 0.1, 'e': 0.08025870895953036}",20,10,19.35629449967349,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5046,False,"{'a': 0.1, 'e': 0.08021858963571736}",35,13,16.13627489121719,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
5047,False,"{'a': 0.1, 'e': 0.08017849036655221}",25,7,-21.77958581842749,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 1}",1
5048,False,"{'a': 0.1, 'e': 0.08013841114201005}",20,15,10.418195509013009,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
5049,False,"{'a': 0.1, 'e': 0.08009835195207107}",20,14,14.355825929178241,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
5050,False,"{'a': 0.1, 'e': 0.08005831278672054}",25,13,23.105988196041096,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
